  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag
2459324.625000  2021-04-20T03:00:00    44.62500  120.155   19.387  1.012557  0.159329   82.633   88.317  18.41
2459324.666667  2021-04-20T04:00:00    44.66667  120.152   19.402  1.012445  0.159366   82.677   88.271  18.41
2459324.708333  2021-04-20T05:00:00    44.70833  120.149   19.417  1.012333  0.159404   82.720   88.225  18.41
2459324.750000  2021-04-20T06:00:00    44.75000  120.147   19.432  1.012221  0.159441   82.764   88.178  18.42
2459324.791667  2021-04-20T07:00:00    44.79167  120.144   19.447  1.012108  0.159478   82.807   88.132  18.42
2459324.833333  2021-04-20T08:00:00    44.83333  120.141   19.463  1.011996  0.159515   82.851   88.086  18.42
2459324.875000  2021-04-20T09:00:00    44.87500  120.138   19.478  1.011884  0.159553   82.894   88.039  18.42
2459324.916667  2021-04-20T10:00:00    44.91667  120.135   19.493  1.011771  0.159590   82.937   87.993  18.42
2459324.958333  2021-04-20T11:00:00    44.95833  120.132   19.508  1.011659  0.159627   82.981   87.947  18.43
2459325.000000  2021-04-20T12:00:00    45.00000  120.129   19.523  1.011546  0.159664   83.024   87.900  18.43
2459325.041667  2021-04-20T13:00:00    45.04167  120.127   19.538  1.011434  0.159700   83.068   87.854  18.43
2459325.083333  2021-04-20T14:00:00    45.08333  120.124   19.553  1.011321  0.159737   83.111   87.808  18.43
2459325.125000  2021-04-20T15:00:00    45.12500  120.121   19.568  1.011208  0.159774   83.155   87.761  18.43
2459325.166667  2021-04-20T16:00:00    45.16667  120.118   19.584  1.011095  0.159811   83.198   87.715  18.43
2459325.208333  2021-04-20T17:00:00    45.20833  120.115   19.599  1.010982  0.159847   83.242   87.669  18.44
2459325.250000  2021-04-20T18:00:00    45.25000  120.113   19.614  1.010869  0.159884   83.285   87.622  18.44
2459325.291667  2021-04-20T19:00:00    45.29167  120.110   19.629  1.010756  0.159920   83.329   87.576  18.44
2459325.333333  2021-04-20T20:00:00    45.33333  120.107   19.644  1.010643  0.159956   83.372   87.530  18.44
2459325.375000  2021-04-20T21:00:00    45.37500  120.104   19.659  1.010530  0.159993   83.416   87.484  18.44
2459325.416667  2021-04-20T22:00:00    45.41667  120.101   19.674  1.010417  0.160029   83.459   87.437  18.45
2459325.458333  2021-04-20T23:00:00    45.45833  120.099   19.689  1.010304  0.160065   83.502   87.391  18.45
2459325.500000  2021-04-21T00:00:00    45.50000  120.096   19.704  1.010191  0.160101   83.546   87.345  18.45
2459325.541667  2021-04-21T01:00:00    45.54167  120.093   19.719  1.010077  0.160137   83.589   87.299  18.45
2459325.583333  2021-04-21T02:00:00    45.58333  120.090   19.734  1.009964  0.160173   83.633   87.252  18.45
2459325.625000  2021-04-21T03:00:00    45.62500  120.087   19.749  1.009850  0.160209   83.676   87.206  18.46
2459325.666667  2021-04-21T04:00:00    45.66667  120.085   19.764  1.009737  0.160245   83.720   87.160  18.46
2459325.708333  2021-04-21T05:00:00    45.70833  120.082   19.779  1.009623  0.160280   83.763   87.114  18.46
2459325.750000  2021-04-21T06:00:00    45.75000  120.079   19.794  1.009509  0.160316   83.807   87.068  18.46
2459325.791667  2021-04-21T07:00:00    45.79167  120.076   19.809  1.009396  0.160352   83.850   87.021  18.46
2459325.833333  2021-04-21T08:00:00    45.83333  120.074   19.824  1.009282  0.160387   83.894   86.975  18.46
2459325.875000  2021-04-21T09:00:00    45.87500  120.071   19.839  1.009168  0.160422   83.937   86.929  18.47
2459325.916667  2021-04-21T10:00:00    45.91667  120.068   19.854  1.009054  0.160458   83.981   86.883  18.47
2459325.958333  2021-04-21T11:00:00    45.95833  120.065   19.869  1.008940  0.160493   84.025   86.837  18.47
2459326.000000  2021-04-21T12:00:00    46.00000  120.062   19.884  1.008826  0.160528   84.068   86.790  18.47
2459326.041667  2021-04-21T13:00:00    46.04167  120.060   19.899  1.008712  0.160563   84.112   86.744  18.47
2459326.083333  2021-04-21T14:00:00    46.08333  120.057   19.914  1.008598  0.160598   84.155   86.698  18.48
2459326.125000  2021-04-21T15:00:00    46.12500  120.054   19.929  1.008484  0.160633   84.199   86.652  18.48
2459326.166667  2021-04-21T16:00:00    46.16667  120.051   19.944  1.008370  0.160668   84.242   86.606  18.48
2459326.208333  2021-04-21T17:00:00    46.20833  120.049   19.959  1.008255  0.160703   84.286   86.560  18.48
2459326.250000  2021-04-21T18:00:00    46.25000  120.046   19.974  1.008141  0.160738   84.329   86.513  18.48
2459326.291667  2021-04-21T19:00:00    46.29167  120.043   19.989  1.008026  0.160773   84.373   86.467  18.49
2459326.333333  2021-04-21T20:00:00    46.33333  120.041   20.003  1.007912  0.160807   84.416   86.421  18.49
2459326.375000  2021-04-21T21:00:00    46.37500  120.038   20.018  1.007797  0.160842   84.460   86.375  18.49
2459326.416667  2021-04-21T22:00:00    46.41667  120.035   20.033  1.007683  0.160876   84.504   86.329  18.49
2459326.458333  2021-04-21T23:00:00    46.45833  120.032   20.048  1.007568  0.160911   84.547   86.283  18.49
2459326.500000  2021-04-22T00:00:00    46.50000  120.030   20.063  1.007453  0.160945   84.591   86.237  18.49
2459326.541667  2021-04-22T01:00:00    46.54167  120.027   20.078  1.007338  0.160979   84.634   86.191  18.50
2459326.583333  2021-04-22T02:00:00    46.58333  120.024   20.093  1.007224  0.161013   84.678   86.144  18.50
2459326.625000  2021-04-22T03:00:00    46.62500  120.021   20.108  1.007109  0.161048   84.721   86.098  18.50
2459326.666667  2021-04-22T04:00:00    46.66667  120.019   20.122  1.006994  0.161082   84.765   86.052  18.50
2459326.708333  2021-04-22T05:00:00    46.70833  120.016   20.137  1.006879  0.161116   84.809   86.006  18.50
2459326.750000  2021-04-22T06:00:00    46.75000  120.013   20.152  1.006763  0.161150   84.852   85.960  18.51
2459326.791667  2021-04-22T07:00:00    46.79167  120.010   20.167  1.006648  0.161183   84.896   85.914  18.51
2459326.833333  2021-04-22T08:00:00    46.83333  120.008   20.182  1.006533  0.161217   84.939   85.868  18.51
2459326.875000  2021-04-22T09:00:00    46.87500  120.005   20.197  1.006418  0.161251   84.983   85.822  18.51
2459326.916667  2021-04-22T10:00:00    46.91667  120.002   20.211  1.006302  0.161284   85.027   85.776  18.51
2459326.958333  2021-04-22T11:00:00    46.95833  120.000   20.226  1.006187  0.161318   85.070   85.730  18.52
2459327.000000  2021-04-22T12:00:00    47.00000  119.997   20.241  1.006072  0.161351   85.114   85.684  18.52
2459327.041667  2021-04-22T13:00:00    47.04167  119.994   20.256  1.005956  0.161385   85.158   85.638  18.52
2459327.083333  2021-04-22T14:00:00    47.08333  119.991   20.271  1.005841  0.161418   85.201   85.591  18.52
2459327.125000  2021-04-22T15:00:00    47.12500  119.989   20.285  1.005725  0.161451   85.245   85.545  18.52
2459327.166667  2021-04-22T16:00:00    47.16667  119.986   20.300  1.005609  0.161484   85.289   85.499  18.52
2459327.208333  2021-04-22T17:00:00    47.20833  119.983   20.315  1.005493  0.161518   85.332   85.453  18.53
2459327.250000  2021-04-22T18:00:00    47.25000  119.981   20.330  1.005378  0.161551   85.376   85.407  18.53
2459327.291667  2021-04-22T19:00:00    47.29167  119.978   20.344  1.005262  0.161584   85.420   85.361  18.53
2459327.333333  2021-04-22T20:00:00    47.33333  119.975   20.359  1.005146  0.161616   85.463   85.315  18.53
2459327.375000  2021-04-22T21:00:00    47.37500  119.972   20.374  1.005030  0.161649   85.507   85.269  18.53
2459327.416667  2021-04-22T22:00:00    47.41667  119.970   20.389  1.004914  0.161682   85.551   85.223  18.54
2459327.458333  2021-04-22T23:00:00    47.45833  119.967   20.403  1.004798  0.161715   85.594   85.177  18.54
2459327.500000  2021-04-23T00:00:00    47.50000  119.964   20.418  1.004681  0.161747   85.638   85.131  18.54
2459327.541667  2021-04-23T01:00:00    47.54167  119.962   20.433  1.004565  0.161780   85.682   85.085  18.54
2459327.583333  2021-04-23T02:00:00    47.58333  119.959   20.447  1.004449  0.161812   85.726   85.039  18.54
2459327.625000  2021-04-23T03:00:00    47.62500  119.956   20.462  1.004333  0.161844   85.769   84.993  18.55
2459327.666667  2021-04-23T04:00:00    47.66667  119.953   20.477  1.004216  0.161877   85.813   84.947  18.55
2459327.708333  2021-04-23T05:00:00    47.70833  119.951   20.492  1.004100  0.161909   85.857   84.901  18.55
2459327.750000  2021-04-23T06:00:00    47.75000  119.948   20.506  1.003983  0.161941   85.901   84.855  18.55
2459327.791667  2021-04-23T07:00:00    47.79167  119.945   20.521  1.003867  0.161973   85.944   84.809  18.55
2459327.833333  2021-04-23T08:00:00    47.83333  119.942   20.536  1.003750  0.162005   85.988   84.763  18.56
2459327.875000  2021-04-23T09:00:00    47.87500  119.940   20.550  1.003633  0.162037   86.032   84.717  18.56
2459327.916667  2021-04-23T10:00:00    47.91667  119.937   20.565  1.003517  0.162069   86.076   84.671  18.56
2459327.958333  2021-04-23T11:00:00    47.95833  119.934   20.580  1.003400  0.162101   86.120   84.625  18.56
2459328.000000  2021-04-23T12:00:00    48.00000  119.932   20.594  1.003283  0.162132   86.163   84.579  18.56
2459328.041667  2021-04-23T13:00:00    48.04167  119.929   20.609  1.003166  0.162164   86.207   84.533  18.56
2459328.083333  2021-04-23T14:00:00    48.08333  119.926   20.624  1.003049  0.162196   86.251   84.487  18.57
2459328.125000  2021-04-23T15:00:00    48.12500  119.923   20.638  1.002932  0.162227   86.295   84.441  18.57
2459328.166667  2021-04-23T16:00:00    48.16667  119.921   20.653  1.002815  0.162259   86.339   84.395  18.57
2459328.208333  2021-04-23T17:00:00    48.20833  119.918   20.667  1.002698  0.162290   86.383   84.349  18.57
2459328.250000  2021-04-23T18:00:00    48.25000  119.915   20.682  1.002580  0.162321   86.426   84.303  18.57
2459328.291667  2021-04-23T19:00:00    48.29167  119.912   20.697  1.002463  0.162352   86.470   84.257  18.58
2459328.333333  2021-04-23T20:00:00    48.33333  119.910   20.711  1.002346  0.162383   86.514   84.211  18.58
2459328.375000  2021-04-23T21:00:00    48.37500  119.907   20.726  1.002228  0.162414   86.558   84.165  18.58
2459328.416667  2021-04-23T22:00:00    48.41667  119.904   20.741  1.002111  0.162445   86.602   84.119  18.58
2459328.458333  2021-04-23T23:00:00    48.45833  119.901   20.755  1.001993  0.162476   86.646   84.073  18.58
2459328.500000  2021-04-24T00:00:00    48.50000  119.899   20.770  1.001876  0.162507   86.690   84.027  18.59
2459328.541667  2021-04-24T01:00:00    48.54167  119.896   20.784  1.001758  0.162538   86.734   83.981  18.59
2459328.583333  2021-04-24T02:00:00    48.58333  119.893   20.799  1.001641  0.162569   86.778   83.935  18.59
2459328.625000  2021-04-24T03:00:00    48.62500  119.890   20.813  1.001523  0.162599   86.821   83.889  18.59
2459328.666667  2021-04-24T04:00:00    48.66667  119.888   20.828  1.001405  0.162630   86.865   83.843  18.59
2459328.708333  2021-04-24T05:00:00    48.70833  119.885   20.843  1.001287  0.162660   86.909   83.797  18.59
2459328.750000  2021-04-24T06:00:00    48.75000  119.882   20.857  1.001169  0.162691   86.953   83.751  18.60
2459328.791667  2021-04-24T07:00:00    48.79167  119.879   20.872  1.001051  0.162721   86.997   83.705  18.60
2459328.833333  2021-04-24T08:00:00    48.83333  119.876   20.886  1.000933  0.162751   87.041   83.659  18.60
2459328.875000  2021-04-24T09:00:00    48.87500  119.874   20.901  1.000815  0.162781   87.085   83.613  18.60
2459328.916667  2021-04-24T10:00:00    48.91667  119.871   20.915  1.000697  0.162811   87.129   83.567  18.60
2459328.958333  2021-04-24T11:00:00    48.95833  119.868   20.930  1.000579  0.162841   87.173   83.521  18.61
2459329.000000  2021-04-24T12:00:00    49.00000  119.865   20.944  1.000461  0.162871   87.217   83.475  18.61
2459329.041667  2021-04-24T13:00:00    49.04167  119.863   20.959  1.000342  0.162901   87.261   83.429  18.61
2459329.083333  2021-04-24T14:00:00    49.08333  119.860   20.973  1.000224  0.162931   87.305   83.383  18.61
2459329.125000  2021-04-24T15:00:00    49.12500  119.857   20.988  1.000105  0.162961   87.349   83.337  18.61
2459329.166667  2021-04-24T16:00:00    49.16667  119.854   21.002  0.999987  0.162990   87.393   83.291  18.62
2459329.208333  2021-04-24T17:00:00    49.20833  119.851   21.017  0.999868  0.163020   87.438   83.245  18.62
2459329.250000  2021-04-24T18:00:00    49.25000  119.849   21.032  0.999750  0.163049   87.482   83.199  18.62
2459329.291667  2021-04-24T19:00:00    49.29167  119.846   21.046  0.999631  0.163079   87.526   83.153  18.62
2459329.333333  2021-04-24T20:00:00    49.33333  119.843   21.061  0.999512  0.163108   87.570   83.107  18.62
2459329.375000  2021-04-24T21:00:00    49.37500  119.840   21.075  0.999394  0.163137   87.614   83.061  18.63
2459329.416667  2021-04-24T22:00:00    49.41667  119.837   21.089  0.999275  0.163167   87.658   83.015  18.63
2459329.458333  2021-04-24T23:00:00    49.45833  119.834   21.104  0.999156  0.163196   87.702   82.969  18.63
2459329.500000  2021-04-25T00:00:00    49.50000  119.832   21.118  0.999037  0.163225   87.746   82.923  18.63
2459329.541667  2021-04-25T01:00:00    49.54167  119.829   21.133  0.998918  0.163254   87.791   82.877  18.63
2459329.583333  2021-04-25T02:00:00    49.58333  119.826   21.147  0.998799  0.163283   87.835   82.831  18.63
2459329.625000  2021-04-25T03:00:00    49.62500  119.823   21.162  0.998680  0.163312   87.879   82.785  18.64
2459329.666667  2021-04-25T04:00:00    49.66667  119.820   21.176  0.998561  0.163340   87.923   82.739  18.64
2459329.708333  2021-04-25T05:00:00    49.70833  119.817   21.191  0.998441  0.163369   87.967   82.693  18.64
2459329.750000  2021-04-25T06:00:00    49.75000  119.814   21.205  0.998322  0.163398   88.011   82.647  18.64
2459329.791667  2021-04-25T07:00:00    49.79167  119.812   21.220  0.998203  0.163426   88.056   82.601  18.64
2459329.833333  2021-04-25T08:00:00    49.83333  119.809   21.234  0.998083  0.163455   88.100   82.555  18.65
2459329.875000  2021-04-25T09:00:00    49.87500  119.806   21.249  0.997964  0.163483   88.144   82.509  18.65
2459329.916667  2021-04-25T10:00:00    49.91667  119.803   21.263  0.997845  0.163511   88.188   82.463  18.65
2459329.958333  2021-04-25T11:00:00    49.95833  119.800   21.277  0.997725  0.163540   88.233   82.416  18.65
2459330.000000  2021-04-25T12:00:00    50.00000  119.797   21.292  0.997605  0.163568   88.277   82.370  18.65
2459330.041667  2021-04-25T13:00:00    50.04167  119.794   21.306  0.997486  0.163596   88.321   82.324  18.66
2459330.083333  2021-04-25T14:00:00    50.08333  119.791   21.321  0.997366  0.163624   88.366   82.278  18.66
2459330.125000  2021-04-25T15:00:00    50.12500  119.788   21.335  0.997246  0.163652   88.410   82.232  18.66
2459330.166667  2021-04-25T16:00:00    50.16667  119.785   21.350  0.997126  0.163680   88.454   82.186  18.66
2459330.208333  2021-04-25T17:00:00    50.20833  119.783   21.364  0.997006  0.163708   88.499   82.140  18.66
2459330.250000  2021-04-25T18:00:00    50.25000  119.780   21.378  0.996886  0.163735   88.543   82.094  18.67
2459330.291667  2021-04-25T19:00:00    50.29167  119.777   21.393  0.996766  0.163763   88.587   82.048  18.67
2459330.333333  2021-04-25T20:00:00    50.33333  119.774   21.407  0.996646  0.163791   88.632   82.002  18.67
2459330.375000  2021-04-25T21:00:00    50.37500  119.771   21.422  0.996526  0.163818   88.676   81.956  18.67
2459330.416667  2021-04-25T22:00:00    50.41667  119.768   21.436  0.996406  0.163846   88.720   81.910  18.67
2459330.458333  2021-04-25T23:00:00    50.45833  119.765   21.450  0.996286  0.163873   88.765   81.864  18.67
2459330.500000  2021-04-26T00:00:00    50.50000  119.762   21.465  0.996165  0.163900   88.809   81.818  18.68
2459330.541667  2021-04-26T01:00:00    50.54167  119.759   21.479  0.996045  0.163927   88.854   81.772  18.68
2459330.583333  2021-04-26T02:00:00    50.58333  119.756   21.493  0.995925  0.163955   88.898   81.726  18.68
2459330.625000  2021-04-26T03:00:00    50.62500  119.753   21.508  0.995804  0.163982   88.943   81.680  18.68
2459330.666667  2021-04-26T04:00:00    50.66667  119.750   21.522  0.995684  0.164009   88.987   81.634  18.68
2459330.708333  2021-04-26T05:00:00    50.70833  119.747   21.537  0.995563  0.164036   89.032   81.588  18.69
2459330.750000  2021-04-26T06:00:00    50.75000  119.744   21.551  0.995443  0.164062   89.076   81.542  18.69
2459330.791667  2021-04-26T07:00:00    50.79167  119.741   21.565  0.995322  0.164089   89.121   81.495  18.69
2459330.833333  2021-04-26T08:00:00    50.83333  119.738   21.580  0.995201  0.164116   89.165   81.449  18.69
2459330.875000  2021-04-26T09:00:00    50.87500  119.735   21.594  0.995080  0.164143   89.210   81.403  18.69
2459330.916667  2021-04-26T10:00:00    50.91667  119.732   21.608  0.994959  0.164169   89.254   81.357  18.70
2459330.958333  2021-04-26T11:00:00    50.95833  119.729   21.623  0.994839  0.164196   89.299   81.311  18.70
2459331.000000  2021-04-26T12:00:00    51.00000  119.726   21.637  0.994718  0.164222   89.343   81.265  18.70
2459331.041667  2021-04-26T13:00:00    51.04167  119.723   21.651  0.994597  0.164249   89.388   81.219  18.70
2459331.083333  2021-04-26T14:00:00    51.08333  119.720   21.666  0.994476  0.164275   89.433   81.173  18.70
2459331.125000  2021-04-26T15:00:00    51.12500  119.717   21.680  0.994354  0.164301   89.477   81.127  18.71
2459331.166667  2021-04-26T16:00:00    51.16667  119.713   21.694  0.994233  0.164327   89.522   81.081  18.71
2459331.208333  2021-04-26T17:00:00    51.20833  119.710   21.709  0.994112  0.164353   89.567   81.034  18.71
2459331.250000  2021-04-26T18:00:00    51.25000  119.707   21.723  0.993991  0.164379   89.611   80.988  18.71
2459331.291667  2021-04-26T19:00:00    51.29167  119.704   21.737  0.993869  0.164405   89.656   80.942  18.71
2459331.333333  2021-04-26T20:00:00    51.33333  119.701   21.752  0.993748  0.164431   89.701   80.896  18.72
2459331.375000  2021-04-26T21:00:00    51.37500  119.698   21.766  0.993626  0.164457   89.745   80.850  18.72
2459331.416667  2021-04-26T22:00:00    51.41667  119.695   21.780  0.993505  0.164482   89.790   80.804  18.72
2459331.458333  2021-04-26T23:00:00    51.45833  119.692   21.795  0.993383  0.164508   89.835   80.758  18.72
2459331.500000  2021-04-27T00:00:00    51.50000  119.688   21.809  0.993262  0.164534   89.880   80.712  18.72
2459331.541667  2021-04-27T01:00:00    51.54167  119.685   21.823  0.993140  0.164559   89.924   80.665  18.72
2459331.583333  2021-04-27T02:00:00    51.58333  119.682   21.837  0.993018  0.164585   89.969   80.619  18.73
2459331.625000  2021-04-27T03:00:00    51.62500  119.679   21.852  0.992897  0.164610   90.014   80.573  18.73
2459331.666667  2021-04-27T04:00:00    51.66667  119.676   21.866  0.992775  0.164635   90.059   80.527  18.73
2459331.708333  2021-04-27T05:00:00    51.70833  119.673   21.880  0.992653  0.164660   90.104   80.481  18.73
2459331.750000  2021-04-27T06:00:00    51.75000  119.669   21.895  0.992531  0.164686   90.148   80.435  18.73
2459331.791667  2021-04-27T07:00:00    51.79167  119.666   21.909  0.992409  0.164711   90.193   80.388  18.74
2459331.833333  2021-04-27T08:00:00    51.83333  119.663   21.923  0.992287  0.164736   90.238   80.342  18.74
2459331.875000  2021-04-27T09:00:00    51.87500  119.660   21.937  0.992165  0.164761   90.283   80.296  18.74
2459331.916667  2021-04-27T10:00:00    51.91667  119.657   21.952  0.992043  0.164785   90.328   80.250  18.74
2459331.958333  2021-04-27T11:00:00    51.95833  119.653   21.966  0.991920  0.164810   90.373   80.204  18.74
2459332.000000  2021-04-27T12:00:00    52.00000  119.650   21.980  0.991798  0.164835   90.418   80.157  18.75
2459332.041667  2021-04-27T13:00:00    52.04167  119.647   21.994  0.991676  0.164859   90.463   80.111  18.75
2459332.083333  2021-04-27T14:00:00    52.08333  119.644   22.009  0.991553  0.164884   90.508   80.065  18.75
2459332.125000  2021-04-27T15:00:00    52.12500  119.640   22.023  0.991431  0.164909   90.553   80.019  18.75
2459332.166667  2021-04-27T16:00:00    52.16667  119.637   22.037  0.991308  0.164933   90.598   79.973  18.75
2459332.208333  2021-04-27T17:00:00    52.20833  119.634   22.052  0.991186  0.164957   90.643   79.926  18.76
2459332.250000  2021-04-27T18:00:00    52.25000  119.630   22.066  0.991063  0.164982   90.688   79.880  18.76
2459332.291667  2021-04-27T19:00:00    52.29167  119.627   22.080  0.990941  0.165006   90.733   79.834  18.76
2459332.333333  2021-04-27T20:00:00    52.33333  119.624   22.094  0.990818  0.165030   90.778   79.788  18.76
2459332.375000  2021-04-27T21:00:00    52.37500  119.620   22.108  0.990695  0.165054   90.823   79.741  18.76
2459332.416667  2021-04-27T22:00:00    52.41667  119.617   22.123  0.990572  0.165078   90.868   79.695  18.77
2459332.458333  2021-04-27T23:00:00    52.45833  119.614   22.137  0.990449  0.165102   90.913   79.649  18.77
2459332.500000  2021-04-28T00:00:00    52.50000  119.610   22.151  0.990326  0.165126   90.958   79.602  18.77
2459332.541667  2021-04-28T01:00:00    52.54167  119.607   22.165  0.990203  0.165150   91.003   79.556  18.77
2459332.583333  2021-04-28T02:00:00    52.58333  119.604   22.180  0.990080  0.165173   91.049   79.510  18.77
2459332.625000  2021-04-28T03:00:00    52.62500  119.600   22.194  0.989957  0.165197   91.094   79.464  18.78
2459332.666667  2021-04-28T04:00:00    52.66667  119.597   22.208  0.989834  0.165220   91.139   79.417  18.78
2459332.708333  2021-04-28T05:00:00    52.70833  119.593   22.222  0.989711  0.165244   91.184   79.371  18.78
2459332.750000  2021-04-28T06:00:00    52.75000  119.590   22.237  0.989588  0.165267   91.229   79.325  18.78
2459332.791667  2021-04-28T07:00:00    52.79167  119.586   22.251  0.989464  0.165291   91.275   79.278  18.78
2459332.833333  2021-04-28T08:00:00    52.83333  119.583   22.265  0.989341  0.165314   91.320   79.232  18.79
2459332.875000  2021-04-28T09:00:00    52.87500  119.580   22.279  0.989218  0.165337   91.365   79.186  18.79
2459332.916667  2021-04-28T10:00:00    52.91667  119.576   22.293  0.989094  0.165360   91.410   79.139  18.79
2459332.958333  2021-04-28T11:00:00    52.95833  119.573   22.308  0.988971  0.165383   91.456   79.093  18.79
2459333.000000  2021-04-28T12:00:00    53.00000  119.569   22.322  0.988847  0.165406   91.501   79.047  18.79
2459333.041667  2021-04-28T13:00:00    53.04167  119.566   22.336  0.988724  0.165429   91.546   79.000  18.80
2459333.083333  2021-04-28T14:00:00    53.08333  119.562   22.350  0.988600  0.165452   91.592   78.954  18.80
2459333.125000  2021-04-28T15:00:00    53.12500  119.559   22.365  0.988476  0.165475   91.637   78.908  18.80
2459333.166667  2021-04-28T16:00:00    53.16667  119.555   22.379  0.988352  0.165498   91.683   78.861  18.80
2459333.208333  2021-04-28T17:00:00    53.20833  119.551   22.393  0.988229  0.165520   91.728   78.815  18.80
2459333.250000  2021-04-28T18:00:00    53.25000  119.548   22.407  0.988105  0.165543   91.773   78.768  18.81
2459333.291667  2021-04-28T19:00:00    53.29167  119.544   22.421  0.987981  0.165566   91.819   78.722  18.81
2459333.333333  2021-04-28T20:00:00    53.33333  119.541   22.436  0.987857  0.165588   91.864   78.676  18.81
2459333.375000  2021-04-28T21:00:00    53.37500  119.537   22.450  0.987733  0.165610   91.910   78.629  18.81
2459333.416667  2021-04-28T22:00:00    53.41667  119.534   22.464  0.987609  0.165633   91.955   78.583  18.81
2459333.458333  2021-04-28T23:00:00    53.45833  119.530   22.478  0.987484  0.165655   92.001   78.536  18.82
2459333.500000  2021-04-29T00:00:00    53.50000  119.526   22.492  0.987360  0.165677   92.046   78.490  18.82
2459333.541667  2021-04-29T01:00:00    53.54167  119.523   22.506  0.987236  0.165699   92.092   78.443  18.82
2459333.583333  2021-04-29T02:00:00    53.58333  119.519   22.521  0.987112  0.165721   92.138   78.397  18.82
2459333.625000  2021-04-29T03:00:00    53.62500  119.515   22.535  0.986987  0.165743   92.183   78.350  18.82
2459333.666667  2021-04-29T04:00:00    53.66667  119.512   22.549  0.986863  0.165765   92.229   78.304  18.83
2459333.708333  2021-04-29T05:00:00    53.70833  119.508   22.563  0.986738  0.165787   92.274   78.258  18.83
2459333.750000  2021-04-29T06:00:00    53.75000  119.504   22.577  0.986614  0.165809   92.320   78.211  18.83
2459333.791667  2021-04-29T07:00:00    53.79167  119.501   22.592  0.986489  0.165830   92.366   78.165  18.83
2459333.833333  2021-04-29T08:00:00    53.83333  119.497   22.606  0.986365  0.165852   92.411   78.118  18.83
2459333.875000  2021-04-29T09:00:00    53.87500  119.493   22.620  0.986240  0.165873   92.457   78.072  18.84
2459333.916667  2021-04-29T10:00:00    53.91667  119.489   22.634  0.986115  0.165895   92.503   78.025  18.84
2459333.958333  2021-04-29T11:00:00    53.95833  119.486   22.648  0.985991  0.165916   92.548   77.978  18.84
2459334.000000  2021-04-29T12:00:00    54.00000  119.482   22.662  0.985866  0.165938   92.594   77.932  18.84
2459334.041667  2021-04-29T13:00:00    54.04167  119.478   22.677  0.985741  0.165959   92.640   77.885  18.84
2459334.083333  2021-04-29T14:00:00    54.08333  119.474   22.691  0.985616  0.165980   92.686   77.839  18.85
2459334.125000  2021-04-29T15:00:00    54.12500  119.470   22.705  0.985491  0.166001   92.732   77.792  18.85
2459334.166667  2021-04-29T16:00:00    54.16667  119.467   22.719  0.985366  0.166022   92.777   77.746  18.85
2459334.208333  2021-04-29T17:00:00    54.20833  119.463   22.733  0.985241  0.166043   92.823   77.699  18.85
2459334.250000  2021-04-29T18:00:00    54.25000  119.459   22.747  0.985116  0.166064   92.869   77.653  18.85
2459334.291667  2021-04-29T19:00:00    54.29167  119.455   22.762  0.984990  0.166085   92.915   77.606  18.86
2459334.333333  2021-04-29T20:00:00    54.33333  119.451   22.776  0.984865  0.166106   92.961   77.559  18.86
2459334.375000  2021-04-29T21:00:00    54.37500  119.447   22.790  0.984740  0.166127   93.007   77.513  18.86
2459334.416667  2021-04-29T22:00:00    54.41667  119.443   22.804  0.984615  0.166147   93.053   77.466  18.86
2459334.458333  2021-04-29T23:00:00    54.45833  119.439   22.818  0.984489  0.166168   93.099   77.419  18.86
2459334.500000  2021-04-30T00:00:00    54.50000  119.436   22.832  0.984364  0.166188   93.145   77.373  18.87
2459334.541667  2021-04-30T01:00:00    54.54167  119.432   22.846  0.984238  0.166209   93.191   77.326  18.87
2459334.583333  2021-04-30T02:00:00    54.58333  119.428   22.861  0.984113  0.166229   93.237   77.279  18.87
2459334.625000  2021-04-30T03:00:00    54.62500  119.424   22.875  0.983987  0.166249   93.283   77.233  18.87
2459334.666667  2021-04-30T04:00:00    54.66667  119.420   22.889  0.983861  0.166270   93.329   77.186  18.87
2459334.708333  2021-04-30T05:00:00    54.70833  119.416   22.903  0.983736  0.166290   93.375   77.139  18.88
2459334.750000  2021-04-30T06:00:00    54.75000  119.412   22.917  0.983610  0.166310   93.421   77.093  18.88
2459334.791667  2021-04-30T07:00:00    54.79167  119.408   22.931  0.983484  0.166330   93.467   77.046  18.88
2459334.833333  2021-04-30T08:00:00    54.83333  119.404   22.946  0.983358  0.166350   93.513   76.999  18.88
2459334.875000  2021-04-30T09:00:00    54.87500  119.399   22.960  0.983232  0.166370   93.560   76.953  18.88
2459334.916667  2021-04-30T10:00:00    54.91667  119.395   22.974  0.983106  0.166390   93.606   76.906  18.89
2459334.958333  2021-04-30T11:00:00    54.95833  119.391   22.988  0.982980  0.166409   93.652   76.859  18.89
2459335.000000  2021-04-30T12:00:00    55.00000  119.387   23.002  0.982854  0.166429   93.698   76.812  18.89
2459335.041667  2021-04-30T13:00:00    55.04167  119.383   23.016  0.982728  0.166449   93.744   76.766  18.89
2459335.083333  2021-04-30T14:00:00    55.08333  119.379   23.030  0.982602  0.166468   93.791   76.719  18.89
2459335.125000  2021-04-30T15:00:00    55.12500  119.375   23.045  0.982476  0.166488   93.837   76.672  18.90
