  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag
2458837.795139  2019-12-20T07:05:00    11.75000  176.888  -27.363  2.023615  1.946024   28.614   80.076   4.51
2458837.836806  2019-12-20T08:05:00    11.79167  176.904  -27.395  2.023735  1.945929   28.613   80.089   4.51
2458837.878473  2019-12-20T09:05:00    11.83333  176.921  -27.427  2.023855  1.945834   28.612   80.101   4.51
2458837.920139  2019-12-20T10:05:00    11.87500  176.938  -27.459  2.023976  1.945739   28.611   80.114   4.51
2458837.961806  2019-12-20T11:05:00    11.91667  176.954  -27.491  2.024097  1.945645   28.611   80.126   4.51
2458838.003473  2019-12-20T12:05:00    11.95833  176.971  -27.522  2.024219  1.945552   28.610   80.139   4.51
2458838.045139  2019-12-20T13:05:00    12.00000  176.988  -27.554  2.024341  1.945459   28.609   80.152   4.51
2458838.086806  2019-12-20T14:05:00    12.04167  177.004  -27.586  2.024463  1.945367   28.608   80.164   4.51
2458838.128473  2019-12-20T15:05:00    12.08333  177.021  -27.618  2.024586  1.945275   28.607   80.177   4.51
2458838.170139  2019-12-20T16:05:00    12.12500  177.037  -27.649  2.024709  1.945183   28.607   80.189   4.51
2458838.211806  2019-12-20T17:05:00    12.16667  177.054  -27.681  2.024833  1.945093   28.606   80.202   4.51
2458838.253473  2019-12-20T18:05:00    12.20833  177.071  -27.713  2.024957  1.945002   28.605   80.214   4.51
2458838.295139  2019-12-20T19:05:00    12.25000  177.087  -27.745  2.025081  1.944913   28.604   80.227   4.51
2458838.336806  2019-12-20T20:05:00    12.29167  177.104  -27.777  2.025206  1.944823   28.603   80.240   4.51
2458838.378473  2019-12-20T21:05:00    12.33333  177.121  -27.808  2.025332  1.944735   28.602   80.252   4.51
2458838.420139  2019-12-20T22:05:00    12.37500  177.137  -27.840  2.025457  1.944646   28.602   80.265   4.51
2458838.461806  2019-12-20T23:05:00    12.41667  177.154  -27.872  2.025584  1.944559   28.601   80.277   4.51
2458838.503473  2019-12-21T00:05:00    12.45833  177.170  -27.904  2.025710  1.944472   28.600   80.290   4.51
2458838.545139  2019-12-21T01:05:00    12.50000  177.187  -27.935  2.025837  1.944385   28.599   80.302   4.51
2458838.586806  2019-12-21T02:05:00    12.54167  177.204  -27.967  2.025965  1.944299   28.598   80.315   4.51
2458838.628473  2019-12-21T03:05:00    12.58333  177.220  -27.999  2.026092  1.944213   28.597   80.327   4.51
2458838.670139  2019-12-21T04:05:00    12.62500  177.237  -28.031  2.026221  1.944128   28.596   80.340   4.51
2458838.711806  2019-12-21T05:05:00    12.66667  177.253  -28.062  2.026349  1.944044   28.595   80.352   4.51
2458838.753473  2019-12-21T06:05:00    12.70833  177.270  -28.094  2.026478  1.943960   28.594   80.365   4.51
2458838.795139  2019-12-21T07:05:00    12.75000  177.287  -28.126  2.026608  1.943876   28.594   80.378   4.51
2458838.836806  2019-12-21T08:05:00    12.79167  177.303  -28.157  2.026738  1.943793   28.593   80.390   4.51
2458838.878473  2019-12-21T09:05:00    12.83333  177.320  -28.189  2.026868  1.943711   28.592   80.403   4.51
2458838.920139  2019-12-21T10:05:00    12.87500  177.336  -28.221  2.026999  1.943629   28.591   80.415   4.51
2458838.961806  2019-12-21T11:05:00    12.91667  177.353  -28.253  2.027130  1.943547   28.590   80.428   4.51
2458839.003473  2019-12-21T12:05:00    12.95833  177.369  -28.284  2.027261  1.943467   28.589   80.440   4.51
2458839.045139  2019-12-21T13:05:00    13.00000  177.386  -28.316  2.027393  1.943386   28.588   80.453   4.51
2458839.086806  2019-12-21T14:05:00    13.04167  177.403  -28.348  2.027526  1.943306   28.587   80.465   4.51
2458839.128473  2019-12-21T15:05:00    13.08333  177.419  -28.379  2.027658  1.943227   28.586   80.478   4.51
2458839.170139  2019-12-21T16:05:00    13.12500  177.436  -28.411  2.027792  1.943148   28.585   80.490   4.51
2458839.211806  2019-12-21T17:05:00    13.16667  177.452  -28.443  2.027925  1.943070   28.584   80.503   4.51
2458839.253473  2019-12-21T18:05:00    13.20833  177.469  -28.474  2.028059  1.942992   28.583   80.515   4.51
2458839.295139  2019-12-21T19:05:00    13.25000  177.485  -28.506  2.028194  1.942915   28.582   80.528   4.51
2458839.336806  2019-12-21T20:05:00    13.29167  177.502  -28.538  2.028328  1.942838   28.581   80.540   4.51
2458839.378473  2019-12-21T21:05:00    13.33333  177.518  -28.569  2.028464  1.942762   28.580   80.553   4.51
2458839.420139  2019-12-21T22:05:00    13.37500  177.535  -28.601  2.028599  1.942686   28.579   80.565   4.51
2458839.461806  2019-12-21T23:05:00    13.41667  177.551  -28.633  2.028736  1.942611   28.578   80.578   4.51
2458839.503473  2019-12-22T00:05:00    13.45833  177.568  -28.664  2.028872  1.942536   28.577   80.591   4.51
2458839.545139  2019-12-22T01:05:00    13.50000  177.584  -28.696  2.029009  1.942462   28.576   80.603   4.51
2458839.586806  2019-12-22T02:05:00    13.54167  177.601  -28.728  2.029146  1.942389   28.575   80.616   4.51
2458839.628473  2019-12-22T03:05:00    13.58333  177.618  -28.759  2.029284  1.942316   28.574   80.628   4.51
2458839.670139  2019-12-22T04:05:00    13.62500  177.634  -28.791  2.029422  1.942243   28.572   80.641   4.51
2458839.711806  2019-12-22T05:05:00    13.66667  177.651  -28.822  2.029561  1.942171   28.571   80.653   4.51
2458839.753473  2019-12-22T06:05:00    13.70833  177.667  -28.854  2.029700  1.942099   28.570   80.666   4.51
2458839.795139  2019-12-22T07:05:00    13.75000  177.684  -28.886  2.029839  1.942028   28.569   80.678   4.51
2458839.836806  2019-12-22T08:05:00    13.79167  177.700  -28.917  2.029979  1.941958   28.568   80.691   4.51
2458839.878473  2019-12-22T09:05:00    13.83333  177.717  -28.949  2.030119  1.941888   28.567   80.703   4.51
2458839.920139  2019-12-22T10:05:00    13.87500  177.733  -28.981  2.030260  1.941818   28.566   80.716   4.51
2458839.961806  2019-12-22T11:05:00    13.91667  177.750  -29.012  2.030401  1.941749   28.565   80.728   4.51
2458840.003473  2019-12-22T12:05:00    13.95833  177.766  -29.044  2.030542  1.941681   28.564   80.741   4.51
2458840.045139  2019-12-22T13:05:00    14.00000  177.783  -29.075  2.030684  1.941613   28.562   80.753   4.51
2458840.086806  2019-12-22T14:05:00    14.04167  177.799  -29.107  2.030826  1.941546   28.561   80.765   4.51
2458840.128473  2019-12-22T15:05:00    14.08333  177.815  -29.138  2.030969  1.941479   28.560   80.778   4.51
2458840.170139  2019-12-22T16:05:00    14.12500  177.832  -29.170  2.031112  1.941412   28.559   80.790   4.51
2458840.211806  2019-12-22T17:05:00    14.16667  177.848  -29.202  2.031256  1.941347   28.558   80.803   4.51
2458840.253473  2019-12-22T18:05:00    14.20833  177.865  -29.233  2.031400  1.941281   28.557   80.815   4.51
2458840.295139  2019-12-22T19:05:00    14.25000  177.881  -29.265  2.031544  1.941216   28.555   80.828   4.51
2458840.336806  2019-12-22T20:05:00    14.29167  177.898  -29.296  2.031689  1.941152   28.554   80.840   4.51
2458840.378473  2019-12-22T21:05:00    14.33333  177.914  -29.328  2.031834  1.941088   28.553   80.853   4.51
2458840.420139  2019-12-22T22:05:00    14.37500  177.931  -29.359  2.031979  1.941025   28.552   80.865   4.51
2458840.461806  2019-12-22T23:05:00    14.41667  177.947  -29.391  2.032125  1.940962   28.550   80.878   4.51
2458840.503473  2019-12-23T00:05:00    14.45833  177.964  -29.422  2.032272  1.940900   28.549   80.890   4.51
2458840.545139  2019-12-23T01:05:00    14.50000  177.980  -29.454  2.032419  1.940838   28.548   80.903   4.51
2458840.586806  2019-12-23T02:05:00    14.54167  177.997  -29.485  2.032566  1.940777   28.547   80.915   4.51
2458840.628473  2019-12-23T03:05:00    14.58333  178.013  -29.517  2.032714  1.940716   28.545   80.928   4.51
2458840.670139  2019-12-23T04:05:00    14.62500  178.029  -29.548  2.032862  1.940656   28.544   80.940   4.51
2458840.711806  2019-12-23T05:05:00    14.66667  178.046  -29.580  2.033010  1.940596   28.543   80.953   4.51
2458840.753473  2019-12-23T06:05:00    14.70833  178.062  -29.611  2.033159  1.940537   28.542   80.965   4.51
2458840.795139  2019-12-23T07:05:00    14.75000  178.079  -29.643  2.033308  1.940478   28.540   80.978   4.51
2458840.836806  2019-12-23T08:05:00    14.79167  178.095  -29.674  2.033458  1.940420   28.539   80.990   4.51
2458840.878473  2019-12-23T09:05:00    14.83333  178.112  -29.706  2.033608  1.940363   28.538   81.002   4.51
2458840.920139  2019-12-23T10:05:00    14.87500  178.128  -29.737  2.033758  1.940305   28.536   81.015   4.51
2458840.961806  2019-12-23T11:05:00    14.91667  178.144  -29.769  2.033909  1.940249   28.535   81.027   4.51
2458841.003473  2019-12-23T12:05:00    14.95833  178.161  -29.800  2.034061  1.940193   28.534   81.040   4.51
2458841.045139  2019-12-23T13:05:00    15.00000  178.177  -29.832  2.034212  1.940137   28.533   81.052   4.51
2458841.086806  2019-12-23T14:05:00    15.04167  178.194  -29.863  2.034364  1.940082   28.531   81.065   4.51
2458841.128473  2019-12-23T15:05:00    15.08333  178.210  -29.895  2.034517  1.940027   28.530   81.077   4.51
2458841.170139  2019-12-23T16:05:00    15.12500  178.226  -29.926  2.034670  1.939973   28.528   81.090   4.51
2458841.211806  2019-12-23T17:05:00    15.16667  178.243  -29.958  2.034823  1.939920   28.527   81.102   4.51
2458841.253473  2019-12-23T18:05:00    15.20833  178.259  -29.989  2.034977  1.939867   28.526   81.114   4.51
2458841.295139  2019-12-23T19:05:00    15.25000  178.275  -30.020  2.035131  1.939814   28.524   81.127   4.51
2458841.336806  2019-12-23T20:05:00    15.29167  178.292  -30.052  2.035286  1.939762   28.523   81.139   4.51
2458841.378473  2019-12-23T21:05:00    15.33333  178.308  -30.083  2.035441  1.939711   28.522   81.152   4.51
2458841.420139  2019-12-23T22:05:00    15.37500  178.325  -30.115  2.035596  1.939660   28.520   81.164   4.51
2458841.461806  2019-12-23T23:05:00    15.41667  178.341  -30.146  2.035752  1.939609   28.519   81.177   4.51
2458841.503473  2019-12-24T00:05:00    15.45833  178.357  -30.177  2.035908  1.939559   28.517   81.189   4.51
2458841.545139  2019-12-24T01:05:00    15.50000  178.374  -30.209  2.036065  1.939510   28.516   81.201   4.51
2458841.586806  2019-12-24T02:05:00    15.54167  178.390  -30.240  2.036222  1.939461   28.515   81.214   4.51
2458841.628473  2019-12-24T03:05:00    15.58333  178.406  -30.272  2.036379  1.939412   28.513   81.226   4.51
2458841.670139  2019-12-24T04:05:00    15.62500  178.423  -30.303  2.036537  1.939364   28.512   81.239   4.51
2458841.711806  2019-12-24T05:05:00    15.66667  178.439  -30.334  2.036696  1.939317   28.510   81.251   4.51
2458841.753473  2019-12-24T06:05:00    15.70833  178.455  -30.366  2.036854  1.939270   28.509   81.264   4.51
2458841.795139  2019-12-24T07:05:00    15.75000  178.472  -30.397  2.037013  1.939223   28.507   81.276   4.51
2458841.836806  2019-12-24T08:05:00    15.79167  178.488  -30.428  2.037173  1.939177   28.506   81.288   4.51
2458841.878473  2019-12-24T09:05:00    15.83333  178.504  -30.460  2.037333  1.939132   28.504   81.301   4.51
2458841.920139  2019-12-24T10:05:00    15.87500  178.521  -30.491  2.037493  1.939087   28.503   81.313   4.51
2458841.961806  2019-12-24T11:05:00    15.91667  178.537  -30.523  2.037654  1.939043   28.501   81.326   4.51
2458842.003473  2019-12-24T12:05:00    15.95833  178.553  -30.554  2.037815  1.938999   28.500   81.338   4.51
2458842.045139  2019-12-24T13:05:00    16.00000  178.570  -30.585  2.037976  1.938955   28.498   81.351   4.51
2458842.086806  2019-12-24T14:05:00    16.04167  178.586  -30.616  2.038138  1.938913   28.497   81.363   4.51
2458842.128473  2019-12-24T15:05:00    16.08333  178.602  -30.648  2.038301  1.938870   28.495   81.375   4.51
2458842.170139  2019-12-24T16:05:00    16.12500  178.619  -30.679  2.038463  1.938828   28.494   81.388   4.51
2458842.211806  2019-12-24T17:05:00    16.16667  178.635  -30.710  2.038627  1.938787   28.492   81.400   4.51
2458842.253473  2019-12-24T18:05:00    16.20833  178.651  -30.742  2.038790  1.938746   28.491   81.413   4.51
2458842.295139  2019-12-24T19:05:00    16.25000  178.668  -30.773  2.038954  1.938706   28.489   81.425   4.51
2458842.336806  2019-12-24T20:05:00    16.29167  178.684  -30.804  2.039119  1.938666   28.488   81.437   4.51
2458842.378473  2019-12-24T21:05:00    16.33333  178.700  -30.836  2.039283  1.938627   28.486   81.450   4.51
2458842.420139  2019-12-24T22:05:00    16.37500  178.716  -30.867  2.039449  1.938588   28.484   81.462   4.51
2458842.461806  2019-12-24T23:05:00    16.41667  178.733  -30.898  2.039614  1.938549   28.483   81.475   4.51
2458842.503473  2019-12-25T00:05:00    16.45833  178.749  -30.929  2.039780  1.938512   28.481   81.487   4.51
2458842.545139  2019-12-25T01:05:00    16.50000  178.765  -30.961  2.039947  1.938474   28.480   81.499   4.51
2458842.586806  2019-12-25T02:05:00    16.54167  178.782  -30.992  2.040113  1.938437   28.478   81.512   4.51
2458842.628473  2019-12-25T03:05:00    16.58333  178.798  -31.023  2.040281  1.938401   28.476   81.524   4.51
2458842.670139  2019-12-25T04:05:00    16.62500  178.814  -31.054  2.040448  1.938365   28.475   81.536   4.51
2458842.711806  2019-12-25T05:05:00    16.66667  178.830  -31.086  2.040616  1.938330   28.473   81.549   4.51
2458842.753473  2019-12-25T06:05:00    16.70833  178.847  -31.117  2.040785  1.938295   28.472   81.561   4.51
2458842.795139  2019-12-25T07:05:00    16.75000  178.863  -31.148  2.040953  1.938261   28.470   81.574   4.51
2458842.836806  2019-12-25T08:05:00    16.79167  178.879  -31.179  2.041123  1.938227   28.468   81.586   4.51
2458842.878473  2019-12-25T09:05:00    16.83333  178.895  -31.210  2.041292  1.938194   28.467   81.598   4.51
2458842.920139  2019-12-25T10:05:00    16.87500  178.912  -31.242  2.041462  1.938161   28.465   81.611   4.51
2458842.961806  2019-12-25T11:05:00    16.91667  178.928  -31.273  2.041633  1.938129   28.463   81.623   4.51
2458843.003473  2019-12-25T12:05:00    16.95833  178.944  -31.304  2.041804  1.938097   28.462   81.636   4.51
2458843.045139  2019-12-25T13:05:00    17.00000  178.960  -31.335  2.041975  1.938065   28.460   81.648   4.51
2458843.086806  2019-12-25T14:05:00    17.04167  178.976  -31.366  2.042147  1.938035   28.458   81.660   4.51
2458843.128473  2019-12-25T15:05:00    17.08333  178.993  -31.398  2.042319  1.938004   28.457   81.673   4.51
2458843.170139  2019-12-25T16:05:00    17.12500  179.009  -31.429  2.042491  1.937975   28.455   81.685   4.51
2458843.211806  2019-12-25T17:05:00    17.16667  179.025  -31.460  2.042664  1.937945   28.453   81.697   4.51
2458843.253473  2019-12-25T18:05:00    17.20833  179.041  -31.491  2.042837  1.937917   28.451   81.710   4.51
2458843.295139  2019-12-25T19:05:00    17.25000  179.058  -31.522  2.043011  1.937888   28.450   81.722   4.51
2458843.336806  2019-12-25T20:05:00    17.29167  179.074  -31.553  2.043185  1.937860   28.448   81.734   4.51
2458843.378473  2019-12-25T21:05:00    17.33333  179.090  -31.584  2.043360  1.937833   28.446   81.747   4.51
2458843.420139  2019-12-25T22:05:00    17.37500  179.106  -31.616  2.043535  1.937806   28.445   81.759   4.51
2458843.461806  2019-12-25T23:05:00    17.41667  179.122  -31.647  2.043710  1.937780   28.443   81.772   4.51
2458843.503473  2019-12-26T00:05:00    17.45833  179.139  -31.678  2.043886  1.937754   28.441   81.784   4.51
2458843.545139  2019-12-26T01:05:00    17.50000  179.155  -31.709  2.044062  1.937729   28.439   81.796   4.51
2458843.586806  2019-12-26T02:05:00    17.54167  179.171  -31.740  2.044238  1.937704   28.437   81.809   4.51
2458843.628473  2019-12-26T03:05:00    17.58333  179.187  -31.771  2.044415  1.937680   28.436   81.821   4.51
2458843.670139  2019-12-26T04:05:00    17.62500  179.203  -31.802  2.044593  1.937656   28.434   81.833   4.51
2458843.711806  2019-12-26T05:05:00    17.66667  179.219  -31.833  2.044770  1.937633   28.432   81.846   4.51
2458843.753473  2019-12-26T06:05:00    17.70833  179.236  -31.864  2.044948  1.937610   28.430   81.858   4.51
2458843.795139  2019-12-26T07:05:00    17.75000  179.252  -31.895  2.045127  1.937588   28.428   81.870   4.51
2458843.836806  2019-12-26T08:05:00    17.79167  179.268  -31.926  2.045306  1.937566   28.427   81.883   4.51
2458843.878473  2019-12-26T09:05:00    17.83333  179.284  -31.957  2.045485  1.937544   28.425   81.895   4.51
2458843.920139  2019-12-26T10:05:00    17.87500  179.300  -31.989  2.045665  1.937524   28.423   81.907   4.51
2458843.961806  2019-12-26T11:05:00    17.91667  179.316  -32.020  2.045845  1.937503   28.421   81.920   4.51
2458844.003473  2019-12-26T12:05:00    17.95833  179.332  -32.051  2.046026  1.937483   28.419   81.932   4.51
2458844.045139  2019-12-26T13:05:00    18.00000  179.349  -32.082  2.046207  1.937464   28.417   81.944   4.51
2458844.086806  2019-12-26T14:05:00    18.04167  179.365  -32.113  2.046388  1.937445   28.416   81.957   4.51
2458844.128473  2019-12-26T15:05:00    18.08333  179.381  -32.144  2.046570  1.937427   28.414   81.969   4.51
2458844.170139  2019-12-26T16:05:00    18.12500  179.397  -32.175  2.046752  1.937409   28.412   81.981   4.51
2458844.211806  2019-12-26T17:05:00    18.16667  179.413  -32.206  2.046934  1.937392   28.410   81.994   4.51
2458844.253473  2019-12-26T18:05:00    18.20833  179.429  -32.237  2.047117  1.937375   28.408   82.006   4.51
2458844.295139  2019-12-26T19:05:00    18.25000  179.445  -32.268  2.047301  1.937359   28.406   82.018   4.51
2458844.336806  2019-12-26T20:05:00    18.29167  179.461  -32.299  2.047484  1.937343   28.404   82.031   4.51
2458844.378473  2019-12-26T21:05:00    18.33333  179.478  -32.330  2.047669  1.937327   28.402   82.043   4.51
2458844.420139  2019-12-26T22:05:00    18.37500  179.494  -32.361  2.047853  1.937312   28.400   82.055   4.51
2458844.461806  2019-12-26T23:05:00    18.41667  179.510  -32.391  2.048038  1.937298   28.398   82.068   4.51
2458844.503473  2019-12-27T00:05:00    18.45833  179.526  -32.422  2.048223  1.937284   28.397   82.080   4.51
2458844.545139  2019-12-27T01:05:00    18.50000  179.542  -32.453  2.048409  1.937271   28.395   82.092   4.51
2458844.586806  2019-12-27T02:05:00    18.54167  179.558  -32.484  2.048595  1.937258   28.393   82.105   4.51
2458844.628473  2019-12-27T03:05:00    18.58333  179.574  -32.515  2.048782  1.937245   28.391   82.117   4.51
2458844.670139  2019-12-27T04:05:00    18.62500  179.590  -32.546  2.048969  1.937233   28.389   82.129   4.51
2458844.711806  2019-12-27T05:05:00    18.66667  179.606  -32.577  2.049156  1.937222   28.387   82.142   4.51
2458844.753473  2019-12-27T06:05:00    18.70833  179.622  -32.608  2.049344  1.937211   28.385   82.154   4.51
2458844.795139  2019-12-27T07:05:00    18.75000  179.638  -32.639  2.049532  1.937201   28.383   82.166   4.51
2458844.836806  2019-12-27T08:05:00    18.79167  179.654  -32.670  2.049721  1.937191   28.381   82.179   4.51
2458844.878473  2019-12-27T09:05:00    18.83333  179.670  -32.701  2.049910  1.937181   28.379   82.191   4.51
2458844.920139  2019-12-27T10:05:00    18.87500  179.687  -32.732  2.050099  1.937172   28.377   82.203   4.52
2458844.961806  2019-12-27T11:05:00    18.91667  179.703  -32.762  2.050289  1.937164   28.375   82.216   4.52
2458845.003473  2019-12-27T12:05:00    18.95833  179.719  -32.793  2.050479  1.937156   28.373   82.228   4.52
2458845.045139  2019-12-27T13:05:00    19.00000  179.735  -32.824  2.050669  1.937148   28.371   82.240   4.52
2458845.086806  2019-12-27T14:05:00    19.04167  179.751  -32.855  2.050860  1.937141   28.369   82.253   4.52
2458845.128473  2019-12-27T15:05:00    19.08333  179.767  -32.886  2.051052  1.937135   28.367   82.265   4.52
2458845.170139  2019-12-27T16:05:00    19.12500  179.783  -32.917  2.051243  1.937129   28.365   82.277   4.52
2458845.211806  2019-12-27T17:05:00    19.16667  179.799  -32.947  2.051436  1.937123   28.363   82.289   4.52
2458845.253473  2019-12-27T18:05:00    19.20833  179.815  -32.978  2.051628  1.937118   28.361   82.302   4.52
2458845.295139  2019-12-27T19:05:00    19.25000  179.831  -33.009  2.051821  1.937114   28.359   82.314   4.52
2458845.336806  2019-12-27T20:05:00    19.29167  179.847  -33.040  2.052014  1.937109   28.356   82.326   4.52
2458845.378473  2019-12-27T21:05:00    19.33333  179.863  -33.071  2.052208  1.937106   28.354   82.339   4.52
2458845.420139  2019-12-27T22:05:00    19.37500  179.879  -33.101  2.052402  1.937103   28.352   82.351   4.52
2458845.461806  2019-12-27T23:05:00    19.41667  179.895  -33.132  2.052597  1.937100   28.350   82.363   4.52
2458845.503473  2019-12-28T00:05:00    19.45833  179.911  -33.163  2.052792  1.937098   28.348   82.376   4.52
2458845.545139  2019-12-28T01:05:00    19.50000  179.927  -33.194  2.052987  1.937096   28.346   82.388   4.52
2458845.586806  2019-12-28T02:05:00    19.54167  179.943  -33.225  2.053183  1.937095   28.344   82.400   4.52
2458845.628473  2019-12-28T03:05:00    19.58333  179.959  -33.255  2.053379  1.937095   28.342   82.412   4.52
2458845.670139  2019-12-28T04:05:00    19.62500  179.975  -33.286  2.053576  1.937094   28.340   82.425   4.52
2458845.711806  2019-12-28T05:05:00    19.66667  179.991  -33.317  2.053772  1.937095   28.338   82.437   4.52
2458845.753473  2019-12-28T06:05:00    19.70833  180.007  -33.348  2.053970  1.937096   28.335   82.449   4.52
2458845.795139  2019-12-28T07:05:00    19.75000  180.023  -33.378  2.054167  1.937097   28.333   82.462   4.52
2458845.836806  2019-12-28T08:05:00    19.79167  180.039  -33.409  2.054366  1.937099   28.331   82.474   4.52
2458845.878473  2019-12-28T09:05:00    19.83333  180.055  -33.440  2.054564  1.937101   28.329   82.486   4.52
2458845.920139  2019-12-28T10:05:00    19.87500  180.071  -33.470  2.054763  1.937104   28.327   82.498   4.52
2458845.961806  2019-12-28T11:05:00    19.91667  180.087  -33.501  2.054962  1.937107   28.325   82.511   4.52
2458846.003473  2019-12-28T12:05:00    19.95833  180.103  -33.532  2.055162  1.937110   28.322   82.523   4.52
2458846.045139  2019-12-28T13:05:00    20.00000  180.118  -33.562  2.055362  1.937115   28.320   82.535   4.52
2458846.086806  2019-12-28T14:05:00    20.04167  180.134  -33.593  2.055563  1.937119   28.318   82.548   4.52
2458846.128473  2019-12-28T15:05:00    20.08333  180.150  -33.624  2.055763  1.937124   28.316   82.560   4.52
2458846.170139  2019-12-28T16:05:00    20.12500  180.166  -33.654  2.055965  1.937130   28.314   82.572   4.52
2458846.211806  2019-12-28T17:05:00    20.16667  180.182  -33.685  2.056166  1.937136   28.311   82.584   4.52
2458846.253473  2019-12-28T18:05:00    20.20833  180.198  -33.716  2.056368  1.937143   28.309   82.597   4.52
2458846.295139  2019-12-28T19:05:00    20.25000  180.214  -33.746  2.056571  1.937150   28.307   82.609   4.52
2458846.336806  2019-12-28T20:05:00    20.29167  180.230  -33.777  2.056774  1.937158   28.305   82.621   4.52
2458846.378473  2019-12-28T21:05:00    20.33333  180.246  -33.808  2.056977  1.937166   28.302   82.633   4.52
2458846.420139  2019-12-28T22:05:00    20.37500  180.262  -33.838  2.057181  1.937174   28.300   82.646   4.52
2458846.461806  2019-12-28T23:05:00    20.41667  180.278  -33.869  2.057385  1.937183   28.298   82.658   4.52
2458846.503473  2019-12-29T00:05:00    20.45833  180.294  -33.899  2.057589  1.937193   28.296   82.670   4.52
2458846.545139  2019-12-29T01:05:00    20.50000  180.309  -33.930  2.057794  1.937203   28.293   82.683   4.52
2458846.586806  2019-12-29T02:05:00    20.54167  180.325  -33.961  2.057999  1.937213   28.291   82.695   4.52
2458846.628473  2019-12-29T03:05:00    20.58333  180.341  -33.991  2.058205  1.937224   28.289   82.707   4.52
2458846.670139  2019-12-29T04:05:00    20.62500  180.357  -34.022  2.058411  1.937235   28.287   82.719   4.52
2458846.711806  2019-12-29T05:05:00    20.66667  180.373  -34.052  2.058617  1.937247   28.284   82.732   4.52
2458846.753473  2019-12-29T06:05:00    20.70833  180.389  -34.083  2.058824  1.937260   28.282   82.744   4.52
2458846.795139  2019-12-29T07:05:00    20.75000  180.405  -34.113  2.059031  1.937273   28.280   82.756   4.52
2458846.836806  2019-12-29T08:05:00    20.79167  180.421  -34.144  2.059239  1.937286   28.277   82.768   4.52
2458846.878473  2019-12-29T09:05:00    20.83333  180.436  -34.174  2.059447  1.937300   28.275   82.781   4.52
2458846.920139  2019-12-29T10:05:00    20.87500  180.452  -34.205  2.059655  1.937314   28.273   82.793   4.52
2458846.961806  2019-12-29T11:05:00    20.91667  180.468  -34.235  2.059864  1.937329   28.270   82.805   4.52
2458847.003473  2019-12-29T12:05:00    20.95833  180.484  -34.266  2.060073  1.937344   28.268   82.817   4.52
2458847.045139  2019-12-29T13:05:00    21.00000  180.500  -34.296  2.060283  1.937360   28.266   82.830   4.52
2458847.086806  2019-12-29T14:05:00    21.04167  180.516  -34.327  2.060493  1.937376   28.263   82.842   4.52
2458847.128473  2019-12-29T15:05:00    21.08333  180.532  -34.357  2.060703  1.937393   28.261   82.854   4.52
2458847.170139  2019-12-29T16:05:00    21.12500  180.547  -34.388  2.060914  1.937410   28.259   82.866   4.52
2458847.211806  2019-12-29T17:05:00    21.16667  180.563  -34.418  2.061125  1.937428   28.256   82.879   4.52
2458847.253473  2019-12-29T18:05:00    21.20833  180.579  -34.449  2.061336  1.937446   28.254   82.891   4.52
2458847.295139  2019-12-29T19:05:00    21.25000  180.595  -34.479  2.061548  1.937464   28.252   82.903   4.52
2458847.336806  2019-12-29T20:05:00    21.29167  180.611  -34.510  2.061760  1.937483   28.249   82.915   4.52
2458847.378473  2019-12-29T21:05:00    21.33333  180.626  -34.540  2.061973  1.937503   28.247   82.928   4.52
2458847.420139  2019-12-29T22:05:00    21.37500  180.642  -34.570  2.062186  1.937523   28.244   82.940   4.52
2458847.461806  2019-12-29T23:05:00    21.41667  180.658  -34.601  2.062400  1.937543   28.242   82.952   4.52
2458847.503473  2019-12-30T00:05:00    21.45833  180.674  -34.631  2.062614  1.937564   28.239   82.964   4.52
2458847.545139  2019-12-30T01:05:00    21.50000  180.690  -34.662  2.062828  1.937586   28.237   82.977   4.52
2458847.586806  2019-12-30T02:05:00    21.54167  180.705  -34.692  2.063042  1.937608   28.235   82.989   4.52
2458847.628473  2019-12-30T03:05:00    21.58333  180.721  -34.722  2.063258  1.937630   28.232   83.001   4.52
2458847.670139  2019-12-30T04:05:00    21.62500  180.737  -34.753  2.063473  1.937653   28.230   83.013   4.52
2458847.711806  2019-12-30T05:05:00    21.66667  180.753  -34.783  2.063689  1.937676   28.227   83.025   4.52
2458847.753473  2019-12-30T06:05:00    21.70833  180.769  -34.813  2.063905  1.937700   28.225   83.038   4.52
2458847.795139  2019-12-30T07:05:00    21.75000  180.784  -34.844  2.064122  1.937724   28.222   83.050   4.53
2458847.836806  2019-12-30T08:05:00    21.79167  180.800  -34.874  2.064339  1.937749   28.220   83.062   4.53
2458847.878473  2019-12-30T09:05:00    21.83333  180.816  -34.904  2.064556  1.937774   28.217   83.074   4.53
2458847.920139  2019-12-30T10:05:00    21.87500  180.832  -34.935  2.064774  1.937800   28.215   83.087   4.53
2458847.961806  2019-12-30T11:05:00    21.91667  180.847  -34.965  2.064992  1.937826   28.212   83.099   4.53
2458848.003473  2019-12-30T12:05:00    21.95833  180.863  -34.995  2.065210  1.937853   28.210   83.111   4.53
2458848.045139  2019-12-30T13:05:00    22.00000  180.879  -35.026  2.065429  1.937880   28.207   83.123   4.53
2458848.086806  2019-12-30T14:05:00    22.04167  180.895  -35.056  2.065649  1.937908   28.205   83.136   4.53
2458848.128473  2019-12-30T15:05:00    22.08333  180.910  -35.086  2.065868  1.937936   28.202   83.148   4.53
