  Julian_Date         Date           T_from_C/A    RA       Dec        R       Delta    Phase    Elong   Vmag
2458674.377778  2019-07-09T21:04:00    44.91667  196.966   21.495  1.063852  0.520156   70.541   80.617  17.69
2458674.419444  2019-07-09T22:04:00    44.95833  196.974   21.496  1.063739  0.520560   70.544   80.589  17.69
2458674.461111  2019-07-09T23:04:00    45.00000  196.982   21.496  1.063626  0.520964   70.548   80.560  17.69
2458674.502778  2019-07-10T00:04:00    45.04167  196.989   21.496  1.063513  0.521367   70.551   80.531  17.69
2458674.544444  2019-07-10T01:04:00    45.08333  196.997   21.496  1.063400  0.521771   70.555   80.502  17.69
2458674.586111  2019-07-10T02:04:00    45.12500  197.005   21.496  1.063286  0.522174   70.558   80.474  17.70
2458674.627778  2019-07-10T03:04:00    45.16667  197.013   21.497  1.063172  0.522576   70.562   80.445  17.70
2458674.669444  2019-07-10T04:04:00    45.20833  197.021   21.497  1.063057  0.522979   70.565   80.416  17.70
2458674.711111  2019-07-10T05:04:00    45.25000  197.028   21.497  1.062943  0.523381   70.569   80.387  17.70
2458674.752778  2019-07-10T06:04:00    45.29167  197.036   21.497  1.062828  0.523783   70.573   80.359  17.70
2458674.794444  2019-07-10T07:04:00    45.33333  197.044   21.497  1.062712  0.524185   70.576   80.330  17.70
2458674.836111  2019-07-10T08:04:00    45.37500  197.052   21.498  1.062597  0.524587   70.580   80.301  17.71
2458674.877778  2019-07-10T09:04:00    45.41667  197.059   21.498  1.062481  0.524988   70.583   80.272  17.71
2458674.919444  2019-07-10T10:04:00    45.45833  197.067   21.498  1.062364  0.525389   70.587   80.244  17.71
2458674.961111  2019-07-10T11:04:00    45.50000  197.075   21.498  1.062248  0.525790   70.590   80.215  17.71
2458675.002778  2019-07-10T12:04:00    45.54167  197.083   21.498  1.062131  0.526191   70.594   80.186  17.71
2458675.044444  2019-07-10T13:04:00    45.58333  197.090   21.499  1.062014  0.526591   70.598   80.157  17.71
2458675.086111  2019-07-10T14:04:00    45.62500  197.098   21.499  1.061896  0.526992   70.601   80.129  17.71
2458675.127778  2019-07-10T15:04:00    45.66667  197.106   21.499  1.061778  0.527392   70.605   80.100  17.72
2458675.169444  2019-07-10T16:04:00    45.70833  197.113   21.499  1.061660  0.527791   70.609   80.071  17.72
2458675.211111  2019-07-10T17:04:00    45.75000  197.121   21.499  1.061542  0.528191   70.612   80.042  17.72
2458675.252778  2019-07-10T18:04:00    45.79167  197.129   21.499  1.061423  0.528590   70.616   80.014  17.72
2458675.294444  2019-07-10T19:04:00    45.83333  197.137   21.500  1.061304  0.528989   70.619   79.985  17.72
2458675.336111  2019-07-10T20:04:00    45.87500  197.144   21.500  1.061184  0.529388   70.623   79.956  17.72
2458675.377778  2019-07-10T21:04:00    45.91667  197.152   21.500  1.061065  0.529787   70.627   79.927  17.73
2458675.419444  2019-07-10T22:04:00    45.95833  197.160   21.500  1.060945  0.530185   70.630   79.899  17.73
2458675.461111  2019-07-10T23:04:00    46.00000  197.167   21.500  1.060824  0.530583   70.634   79.870  17.73
2458675.502778  2019-07-11T00:04:00    46.04167  197.175   21.500  1.060704  0.530981   70.638   79.841  17.73
2458675.544444  2019-07-11T01:04:00    46.08333  197.183   21.501  1.060583  0.531379   70.641   79.812  17.73
2458675.586111  2019-07-11T02:04:00    46.12500  197.190   21.501  1.060461  0.531776   70.645   79.783  17.73
2458675.627778  2019-07-11T03:04:00    46.16667  197.198   21.501  1.060340  0.532174   70.649   79.755  17.73
2458675.669444  2019-07-11T04:04:00    46.20833  197.206   21.501  1.060218  0.532571   70.653   79.726  17.74
2458675.711111  2019-07-11T05:04:00    46.25000  197.213   21.501  1.060096  0.532967   70.656   79.697  17.74
2458675.752778  2019-07-11T06:04:00    46.29167  197.221   21.501  1.059973  0.533364   70.660   79.668  17.74
2458675.794444  2019-07-11T07:04:00    46.33333  197.229   21.501  1.059850  0.533760   70.664   79.640  17.74
2458675.836111  2019-07-11T08:04:00    46.37500  197.236   21.502  1.059727  0.534156   70.667   79.611  17.74
2458675.877778  2019-07-11T09:04:00    46.41667  197.244   21.502  1.059604  0.534552   70.671   79.582  17.74
2458675.919444  2019-07-11T10:04:00    46.45833  197.251   21.502  1.059480  0.534948   70.675   79.553  17.74
2458675.961111  2019-07-11T11:04:00    46.50000  197.259   21.502  1.059356  0.535343   70.679   79.525  17.75
2458676.002778  2019-07-11T12:04:00    46.54167  197.267   21.502  1.059232  0.535738   70.682   79.496  17.75
2458676.044444  2019-07-11T13:04:00    46.58333  197.274   21.502  1.059107  0.536133   70.686   79.467  17.75
2458676.086111  2019-07-11T14:04:00    46.62500  197.282   21.502  1.058982  0.536527   70.690   79.438  17.75
2458676.127778  2019-07-11T15:04:00    46.66667  197.289   21.503  1.058857  0.536922   70.694   79.409  17.75
2458676.169444  2019-07-11T16:04:00    46.70833  197.297   21.503  1.058731  0.537316   70.698   79.381  17.75
2458676.211111  2019-07-11T17:04:00    46.75000  197.305   21.503  1.058605  0.537710   70.701   79.352  17.75
2458676.252778  2019-07-11T18:04:00    46.79167  197.312   21.503  1.058479  0.538104   70.705   79.323  17.76
2458676.294444  2019-07-11T19:04:00    46.83333  197.320   21.503  1.058352  0.538497   70.709   79.294  17.76
2458676.336111  2019-07-11T20:04:00    46.87500  197.327   21.503  1.058225  0.538890   70.713   79.265  17.76
2458676.377778  2019-07-11T21:04:00    46.91667  197.335   21.503  1.058098  0.539283   70.717   79.237  17.76
2458676.419444  2019-07-11T22:04:00    46.95833  197.342   21.503  1.057971  0.539676   70.720   79.208  17.76
2458676.461111  2019-07-11T23:04:00    47.00000  197.350   21.503  1.057843  0.540069   70.724   79.179  17.76
2458676.502778  2019-07-12T00:04:00    47.04167  197.358   21.503  1.057715  0.540461   70.728   79.150  17.77
2458676.544444  2019-07-12T01:04:00    47.08333  197.365   21.504  1.057586  0.540853   70.732   79.121  17.77
2458676.586111  2019-07-12T02:04:00    47.12500  197.373   21.504  1.057458  0.541245   70.736   79.093  17.77
2458676.627778  2019-07-12T03:04:00    47.16667  197.380   21.504  1.057328  0.541636   70.740   79.064  17.77
2458676.669444  2019-07-12T04:04:00    47.20833  197.388   21.504  1.057199  0.542027   70.744   79.035  17.77
2458676.711111  2019-07-12T05:04:00    47.25000  197.395   21.504  1.057069  0.542418   70.747   79.006  17.77
2458676.752778  2019-07-12T06:04:00    47.29167  197.403   21.504  1.056939  0.542809   70.751   78.977  17.77
2458676.794444  2019-07-12T07:04:00    47.33333  197.410   21.504  1.056809  0.543200   70.755   78.949  17.78
2458676.836111  2019-07-12T08:04:00    47.37500  197.418   21.504  1.056679  0.543590   70.759   78.920  17.78
2458676.877778  2019-07-12T09:04:00    47.41667  197.425   21.504  1.056548  0.543980   70.763   78.891  17.78
2458676.919444  2019-07-12T10:04:00    47.45833  197.433   21.504  1.056416  0.544370   70.767   78.862  17.78
2458676.961111  2019-07-12T11:04:00    47.50000  197.440   21.504  1.056285  0.544760   70.771   78.833  17.78
2458677.002778  2019-07-12T12:04:00    47.54167  197.448   21.505  1.056153  0.545149   70.775   78.805  17.78
2458677.044444  2019-07-12T13:04:00    47.58333  197.455   21.505  1.056021  0.545538   70.779   78.776  17.78
2458677.086111  2019-07-12T14:04:00    47.62500  197.463   21.505  1.055888  0.545927   70.783   78.747  17.78
2458677.127778  2019-07-12T15:04:00    47.66667  197.470   21.505  1.055755  0.546316   70.787   78.718  17.79
2458677.169444  2019-07-12T16:04:00    47.70833  197.478   21.505  1.055622  0.546704   70.791   78.689  17.79
2458677.211111  2019-07-12T17:04:00    47.75000  197.485   21.505  1.055489  0.547092   70.795   78.661  17.79
2458677.252778  2019-07-12T18:04:00    47.79167  197.492   21.505  1.055355  0.547480   70.799   78.632  17.79
2458677.294444  2019-07-12T19:04:00    47.83333  197.500   21.505  1.055221  0.547868   70.803   78.603  17.79
2458677.336111  2019-07-12T20:04:00    47.87500  197.507   21.505  1.055087  0.548255   70.807   78.574  17.79
2458677.377778  2019-07-12T21:04:00    47.91667  197.515   21.505  1.054952  0.548643   70.811   78.545  17.79
2458677.419444  2019-07-12T22:04:00    47.95833  197.522   21.505  1.054817  0.549030   70.815   78.516  17.80
2458677.461111  2019-07-12T23:04:00    48.00000  197.530   21.505  1.054682  0.549416   70.819   78.488  17.80
2458677.502778  2019-07-13T00:04:00    48.04167  197.537   21.505  1.054546  0.549803   70.823   78.459  17.80
2458677.544444  2019-07-13T01:04:00    48.08333  197.544   21.505  1.054410  0.550189   70.827   78.430  17.80
2458677.586111  2019-07-13T02:04:00    48.12500  197.552   21.505  1.054274  0.550575   70.831   78.401  17.80
2458677.627778  2019-07-13T03:04:00    48.16667  197.559   21.505  1.054137  0.550961   70.835   78.372  17.80
2458677.669444  2019-07-13T04:04:00    48.20833  197.567   21.505  1.054000  0.551346   70.839   78.343  17.80
2458677.711111  2019-07-13T05:04:00    48.25000  197.574   21.505  1.053863  0.551731   70.843   78.315  17.81
2458677.752778  2019-07-13T06:04:00    48.29167  197.581   21.505  1.053725  0.552116   70.847   78.286  17.81
2458677.794444  2019-07-13T07:04:00    48.33333  197.589   21.505  1.053588  0.552501   70.851   78.257  17.81
2458677.836111  2019-07-13T08:04:00    48.37500  197.596   21.506  1.053449  0.552886   70.855   78.228  17.81
2458677.877778  2019-07-13T09:04:00    48.41667  197.604   21.506  1.053311  0.553270   70.859   78.199  17.81
2458677.919444  2019-07-13T10:04:00    48.45833  197.611   21.506  1.053172  0.553654   70.863   78.170  17.81
2458677.961111  2019-07-13T11:04:00    48.50000  197.618   21.506  1.053033  0.554038   70.867   78.142  17.81
2458678.002778  2019-07-13T12:04:00    48.54167  197.626   21.506  1.052894  0.554421   70.871   78.113  17.82
2458678.044444  2019-07-13T13:04:00    48.58333  197.633   21.506  1.052754  0.554804   70.875   78.084  17.82
2458678.086111  2019-07-13T14:04:00    48.62500  197.640   21.506  1.052614  0.555187   70.880   78.055  17.82
2458678.127778  2019-07-13T15:04:00    48.66667  197.648   21.506  1.052474  0.555570   70.884   78.026  17.82
2458678.169444  2019-07-13T16:04:00    48.70833  197.655   21.506  1.052333  0.555953   70.888   77.997  17.82
2458678.211111  2019-07-13T17:04:00    48.75000  197.662   21.506  1.052192  0.556335   70.892   77.969  17.82
2458678.252778  2019-07-13T18:04:00    48.79167  197.670   21.506  1.052051  0.556717   70.896   77.940  17.82
2458678.294444  2019-07-13T19:04:00    48.83333  197.677   21.506  1.051909  0.557099   70.900   77.911  17.82
2458678.336111  2019-07-13T20:04:00    48.87500  197.684   21.506  1.051767  0.557480   70.904   77.882  17.83
2458678.377778  2019-07-13T21:04:00    48.91667  197.692   21.506  1.051625  0.557861   70.909   77.853  17.83
2458678.419444  2019-07-13T22:04:00    48.95833  197.699   21.506  1.051482  0.558242   70.913   77.824  17.83
2458678.461111  2019-07-13T23:04:00    49.00000  197.706   21.506  1.051339  0.558623   70.917   77.795  17.83
2458678.502778  2019-07-14T00:04:00    49.04167  197.714   21.506  1.051196  0.559004   70.921   77.767  17.83
2458678.544444  2019-07-14T01:04:00    49.08333  197.721   21.506  1.051053  0.559384   70.925   77.738  17.83
2458678.586111  2019-07-14T02:04:00    49.12500  197.728   21.506  1.050909  0.559764   70.930   77.709  17.83
2458678.627778  2019-07-14T03:04:00    49.16667  197.735   21.506  1.050765  0.560144   70.934   77.680  17.84
2458678.669444  2019-07-14T04:04:00    49.20833  197.743   21.506  1.050620  0.560523   70.938   77.651  17.84
2458678.711111  2019-07-14T05:04:00    49.25000  197.750   21.506  1.050476  0.560903   70.942   77.622  17.84
2458678.752778  2019-07-14T06:04:00    49.29167  197.757   21.506  1.050330  0.561282   70.946   77.593  17.84
2458678.794444  2019-07-14T07:04:00    49.33333  197.764   21.506  1.050185  0.561660   70.951   77.564  17.84
2458678.836111  2019-07-14T08:04:00    49.37500  197.772   21.506  1.050039  0.562039   70.955   77.536  17.84
2458678.877778  2019-07-14T09:04:00    49.41667  197.779   21.506  1.049893  0.562417   70.959   77.507  17.84
2458678.919444  2019-07-14T10:04:00    49.45833  197.786   21.506  1.049747  0.562795   70.964   77.478  17.84
2458678.961111  2019-07-14T11:04:00    49.50000  197.793   21.506  1.049600  0.563173   70.968   77.449  17.85
2458679.002778  2019-07-14T12:04:00    49.54167  197.801   21.506  1.049453  0.563550   70.972   77.420  17.85
2458679.044444  2019-07-14T13:04:00    49.58333  197.808   21.506  1.049306  0.563928   70.976   77.391  17.85
2458679.086111  2019-07-14T14:04:00    49.62500  197.815   21.506  1.049158  0.564305   70.981   77.362  17.85
2458679.127778  2019-07-14T15:04:00    49.66667  197.822   21.506  1.049010  0.564681   70.985   77.333  17.85
2458679.169444  2019-07-14T16:04:00    49.70833  197.830   21.506  1.048862  0.565058   70.989   77.305  17.85
2458679.211111  2019-07-14T17:04:00    49.75000  197.837   21.506  1.048714  0.565434   70.994   77.276  17.85
2458679.252778  2019-07-14T18:04:00    49.79167  197.844   21.506  1.048565  0.565810   70.998   77.247  17.85
2458679.294444  2019-07-14T19:04:00    49.83333  197.851   21.506  1.048416  0.566186   71.002   77.218  17.86
2458679.336111  2019-07-14T20:04:00    49.87500  197.858   21.506  1.048266  0.566561   71.007   77.189  17.86
2458679.377778  2019-07-14T21:04:00    49.91667  197.865   21.505  1.048116  0.566936   71.011   77.160  17.86
2458679.419444  2019-07-14T22:04:00    49.95833  197.873   21.505  1.047966  0.567311   71.015   77.131  17.86
2458679.461111  2019-07-14T23:04:00    50.00000  197.880   21.505  1.047816  0.567686   71.020   77.102  17.86
2458679.502778  2019-07-15T00:04:00    50.04167  197.887   21.505  1.047665  0.568060   71.024   77.073  17.86
2458679.544444  2019-07-15T01:04:00    50.08333  197.894   21.505  1.047514  0.568435   71.029   77.044  17.86
2458679.586111  2019-07-15T02:04:00    50.12500  197.901   21.505  1.047362  0.568809   71.033   77.016  17.86
2458679.627778  2019-07-15T03:04:00    50.16667  197.908   21.505  1.047211  0.569182   71.037   76.987  17.87
2458679.669444  2019-07-15T04:04:00    50.20833  197.916   21.505  1.047058  0.569556   71.042   76.958  17.87
2458679.711111  2019-07-15T05:04:00    50.25000  197.923   21.505  1.046906  0.569929   71.046   76.929  17.87
2458679.752778  2019-07-15T06:04:00    50.29167  197.930   21.505  1.046753  0.570302   71.051   76.900  17.87
2458679.794444  2019-07-15T07:04:00    50.33333  197.937   21.505  1.046600  0.570674   71.055   76.871  17.87
2458679.836111  2019-07-15T08:04:00    50.37500  197.944   21.505  1.046447  0.571047   71.060   76.842  17.87
2458679.877778  2019-07-15T09:04:00    50.41667  197.951   21.505  1.046293  0.571419   71.064   76.813  17.87
2458679.919444  2019-07-15T10:04:00    50.45833  197.958   21.505  1.046140  0.571791   71.069   76.784  17.87
2458679.961111  2019-07-15T11:04:00    50.50000  197.965   21.505  1.045985  0.572162   71.073   76.755  17.88
2458680.002778  2019-07-15T12:04:00    50.54167  197.973   21.505  1.045831  0.572534   71.077   76.726  17.88
2458680.044444  2019-07-15T13:04:00    50.58333  197.980   21.505  1.045676  0.572905   71.082   76.697  17.88
2458680.086111  2019-07-15T14:04:00    50.62500  197.987   21.505  1.045521  0.573276   71.086   76.669  17.88
2458680.127778  2019-07-15T15:04:00    50.66667  197.994   21.505  1.045365  0.573646   71.091   76.640  17.88
2458680.169444  2019-07-15T16:04:00    50.70833  198.001   21.505  1.045209  0.574017   71.096   76.611  17.88
2458680.211111  2019-07-15T17:04:00    50.75000  198.008   21.505  1.045053  0.574387   71.100   76.582  17.88
2458680.252778  2019-07-15T18:04:00    50.79167  198.015   21.504  1.044896  0.574756   71.105   76.553  17.88
2458680.294444  2019-07-15T19:04:00    50.83333  198.022   21.504  1.044740  0.575126   71.109   76.524  17.89
2458680.336111  2019-07-15T20:04:00    50.87500  198.029   21.504  1.044582  0.575495   71.114   76.495  17.89
2458680.377778  2019-07-15T21:04:00    50.91667  198.036   21.504  1.044425  0.575864   71.118   76.466  17.89
2458680.419444  2019-07-15T22:04:00    50.95833  198.043   21.504  1.044267  0.576233   71.123   76.437  17.89
2458680.461111  2019-07-15T23:04:00    51.00000  198.050   21.504  1.044109  0.576602   71.127   76.408  17.89
2458680.502778  2019-07-16T00:04:00    51.04167  198.057   21.504  1.043951  0.576970   71.132   76.379  17.89
2458680.544444  2019-07-16T01:04:00    51.08333  198.064   21.504  1.043792  0.577338   71.137   76.350  17.89
2458680.586111  2019-07-16T02:04:00    51.12500  198.071   21.504  1.043633  0.577705   71.141   76.321  17.89
2458680.627778  2019-07-16T03:04:00    51.16667  198.078   21.504  1.043474  0.578073   71.146   76.292  17.90
2458680.669444  2019-07-16T04:04:00    51.20833  198.085   21.504  1.043314  0.578440   71.150   76.263  17.90
2458680.711111  2019-07-16T05:04:00    51.25000  198.092   21.504  1.043154  0.578807   71.155   76.234  17.90
2458680.752778  2019-07-16T06:04:00    51.29167  198.099   21.504  1.042994  0.579174   71.160   76.205  17.90
2458680.794444  2019-07-16T07:04:00    51.33333  198.106   21.504  1.042833  0.579540   71.164   76.176  17.90
2458680.836111  2019-07-16T08:04:00    51.37500  198.113   21.504  1.042672  0.579906   71.169   76.148  17.90
2458680.877778  2019-07-16T09:04:00    51.41667  198.120   21.503  1.042511  0.580272   71.174   76.119  17.90
2458680.919444  2019-07-16T10:04:00    51.45833  198.127   21.503  1.042349  0.580638   71.178   76.090  17.90
2458680.961111  2019-07-16T11:04:00    51.50000  198.134   21.503  1.042187  0.581003   71.183   76.061  17.90
2458681.002778  2019-07-16T12:04:00    51.54167  198.141   21.503  1.042025  0.581368   71.188   76.032  17.91
2458681.044444  2019-07-16T13:04:00    51.58333  198.148   21.503  1.041862  0.581733   71.192   76.003  17.91
2458681.086111  2019-07-16T14:04:00    51.62500  198.155   21.503  1.041699  0.582097   71.197   75.974  17.91
2458681.127778  2019-07-16T15:04:00    51.66667  198.162   21.503  1.041536  0.582462   71.202   75.945  17.91
2458681.169444  2019-07-16T16:04:00    51.70833  198.169   21.503  1.041373  0.582826   71.207   75.916  17.91
2458681.211111  2019-07-16T17:04:00    51.75000  198.176   21.503  1.041209  0.583189   71.211   75.887  17.91
2458681.252778  2019-07-16T18:04:00    51.79167  198.183   21.503  1.041045  0.583553   71.216   75.858  17.91
2458681.294444  2019-07-16T19:04:00    51.83333  198.190   21.503  1.040880  0.583916   71.221   75.829  17.91
2458681.336111  2019-07-16T20:04:00    51.87500  198.197   21.503  1.040715  0.584279   71.226   75.800  17.92
2458681.377778  2019-07-16T21:04:00    51.91667  198.204   21.502  1.040550  0.584642   71.230   75.771  17.92
2458681.419444  2019-07-16T22:04:00    51.95833  198.211   21.502  1.040385  0.585004   71.235   75.742  17.92
2458681.461111  2019-07-16T23:04:00    52.00000  198.218   21.502  1.040219  0.585366   71.240   75.713  17.92
2458681.502778  2019-07-17T00:04:00    52.04167  198.224   21.502  1.040053  0.585728   71.245   75.684  17.92
2458681.544444  2019-07-17T01:04:00    52.08333  198.231   21.502  1.039887  0.586090   71.250   75.655  17.92
2458681.586111  2019-07-17T02:04:00    52.12500  198.238   21.502  1.039720  0.586451   71.254   75.626  17.92
2458681.627778  2019-07-17T03:04:00    52.16667  198.245   21.502  1.039553  0.586812   71.259   75.597  17.92
2458681.669444  2019-07-17T04:04:00    52.20833  198.252   21.502  1.039385  0.587173   71.264   75.568  17.92
2458681.711111  2019-07-17T05:04:00    52.25000  198.259   21.502  1.039218  0.587534   71.269   75.539  17.93
2458681.752778  2019-07-17T06:04:00    52.29167  198.266   21.502  1.039050  0.587894   71.274   75.510  17.93
2458681.794444  2019-07-17T07:04:00    52.33333  198.273   21.501  1.038881  0.588254   71.279   75.481  17.93
2458681.836111  2019-07-17T08:04:00    52.37500  198.280   21.501  1.038713  0.588614   71.284   75.452  17.93
2458681.877778  2019-07-17T09:04:00    52.41667  198.286   21.501  1.038544  0.588973   71.288   75.423  17.93
2458681.919444  2019-07-17T10:04:00    52.45833  198.293   21.501  1.038375  0.589332   71.293   75.394  17.93
2458681.961111  2019-07-17T11:04:00    52.50000  198.300   21.501  1.038205  0.589691   71.298   75.365  17.93
2458682.002778  2019-07-17T12:04:00    52.54167  198.307   21.501  1.038035  0.590050   71.303   75.336  17.93
2458682.044444  2019-07-17T13:04:00    52.58333  198.314   21.501  1.037865  0.590408   71.308   75.307  17.93
2458682.086111  2019-07-17T14:04:00    52.62500  198.321   21.501  1.037694  0.590766   71.313   75.278  17.94
2458682.127778  2019-07-17T15:04:00    52.66667  198.327   21.501  1.037523  0.591124   71.318   75.249  17.94
2458682.169444  2019-07-17T16:04:00    52.70833  198.334   21.500  1.037352  0.591482   71.323   75.220  17.94
2458682.211111  2019-07-17T17:04:00    52.75000  198.341   21.500  1.037180  0.591839   71.328   75.191  17.94
2458682.252778  2019-07-17T18:04:00    52.79167  198.348   21.500  1.037009  0.592196   71.333   75.162  17.94
2458682.294444  2019-07-17T19:04:00    52.83333  198.355   21.500  1.036836  0.592553   71.338   75.133  17.94
2458682.336111  2019-07-17T20:04:00    52.87500  198.361   21.500  1.036664  0.592909   71.343   75.104  17.94
2458682.377778  2019-07-17T21:04:00    52.91667  198.368   21.500  1.036491  0.593266   71.348   75.075  17.94
2458682.419444  2019-07-17T22:04:00    52.95833  198.375   21.500  1.036318  0.593621   71.353   75.045  17.94
2458682.461111  2019-07-17T23:04:00    53.00000  198.382   21.500  1.036144  0.593977   71.358   75.016  17.95
2458682.502778  2019-07-18T00:04:00    53.04167  198.388   21.500  1.035971  0.594333   71.363   74.987  17.95
2458682.544444  2019-07-18T01:04:00    53.08333  198.395   21.499  1.035796  0.594688   71.368   74.958  17.95
2458682.586111  2019-07-18T02:04:00    53.12500  198.402   21.499  1.035622  0.595042   71.373   74.929  17.95
2458682.627778  2019-07-18T03:04:00    53.16667  198.409   21.499  1.035447  0.595397   71.378   74.900  17.95
2458682.669444  2019-07-18T04:04:00    53.20833  198.415   21.499  1.035272  0.595751   71.383   74.871  17.95
2458682.711111  2019-07-18T05:04:00    53.25000  198.422   21.499  1.035097  0.596105   71.388   74.842  17.95
2458682.752778  2019-07-18T06:04:00    53.29167  198.429   21.499  1.034921  0.596459   71.393   74.813  17.95
2458682.794444  2019-07-18T07:04:00    53.33333  198.436   21.499  1.034745  0.596813   71.398   74.784  17.95
2458682.836111  2019-07-18T08:04:00    53.37500  198.442   21.499  1.034569  0.597166   71.403   74.755  17.96
2458682.877778  2019-07-18T09:04:00    53.41667  198.449   21.498  1.034392  0.597519   71.408   74.726  17.96
2458682.919444  2019-07-18T10:04:00    53.45833  198.456   21.498  1.034215  0.597871   71.414   74.697  17.96
2458682.961111  2019-07-18T11:04:00    53.50000  198.463   21.498  1.034037  0.598224   71.419   74.668  17.96
2458683.002778  2019-07-18T12:04:00    53.54167  198.469   21.498  1.033860  0.598576   71.424   74.639  17.96
2458683.044444  2019-07-18T13:04:00    53.58333  198.476   21.498  1.033682  0.598928   71.429   74.610  17.96
2458683.086111  2019-07-18T14:04:00    53.62500  198.483   21.498  1.033503  0.599279   71.434   74.581  17.96
2458683.127778  2019-07-18T15:04:00    53.66667  198.489   21.498  1.033325  0.599630   71.439   74.551  17.96
2458683.169444  2019-07-18T16:04:00    53.70833  198.496   21.498  1.033146  0.599981   71.445   74.522  17.96
2458683.211111  2019-07-18T17:04:00    53.75000  198.503   21.497  1.032967  0.600332   71.450   74.493  17.97
2458683.252778  2019-07-18T18:04:00    53.79167  198.509   21.497  1.032787  0.600683   71.455   74.464  17.97
2458683.294444  2019-07-18T19:04:00    53.83333  198.516   21.497  1.032607  0.601033   71.460   74.435  17.97
2458683.336111  2019-07-18T20:04:00    53.87500  198.523   21.497  1.032427  0.601383   71.465   74.406  17.97
2458683.377778  2019-07-18T21:04:00    53.91667  198.529   21.497  1.032246  0.601732   71.471   74.377  17.97
2458683.419444  2019-07-18T22:04:00    53.95833  198.536   21.497  1.032065  0.602082   71.476   74.348  17.97
2458683.461111  2019-07-18T23:04:00    54.00000  198.543   21.497  1.031884  0.602431   71.481   74.319  17.97
2458683.502778  2019-07-19T00:04:00    54.04167  198.549   21.496  1.031702  0.602779   71.486   74.290  17.97
2458683.544444  2019-07-19T01:04:00    54.08333  198.556   21.496  1.031521  0.603128   71.492   74.261  17.97
2458683.586111  2019-07-19T02:04:00    54.12500  198.562   21.496  1.031338  0.603476   71.497   74.231  17.97
2458683.627778  2019-07-19T03:04:00    54.16667  198.569   21.496  1.031156  0.603824   71.502   74.202  17.98
2458683.669444  2019-07-19T04:04:00    54.20833  198.576   21.496  1.030973  0.604172   71.507   74.173  17.98
2458683.711111  2019-07-19T05:04:00    54.25000  198.582   21.496  1.030790  0.604519   71.513   74.144  17.98
2458683.752778  2019-07-19T06:04:00    54.29167  198.589   21.496  1.030606  0.604866   71.518   74.115  17.98
2458683.794444  2019-07-19T07:04:00    54.33333  198.595   21.496  1.030422  0.605213   71.523   74.086  17.98
2458683.836111  2019-07-19T08:04:00    54.37500  198.602   21.495  1.030238  0.605559   71.529   74.057  17.98
2458683.877778  2019-07-19T09:04:00    54.41667  198.609   21.495  1.030054  0.605906   71.534   74.028  17.98
2458683.919444  2019-07-19T10:04:00    54.45833  198.615   21.495  1.029869  0.606252   71.539   73.998  17.98
2458683.961111  2019-07-19T11:04:00    54.50000  198.622   21.495  1.029684  0.606597   71.545   73.969  17.98
2458684.002778  2019-07-19T12:04:00    54.54167  198.628   21.495  1.029498  0.606943   71.550   73.940  17.98
2458684.044444  2019-07-19T13:04:00    54.58333  198.635   21.495  1.029312  0.607288   71.556   73.911  17.99
2458684.086111  2019-07-19T14:04:00    54.62500  198.641   21.494  1.029126  0.607633   71.561   73.882  17.99
2458684.127778  2019-07-19T15:04:00    54.66667  198.648   21.494  1.028940  0.607977   71.566   73.853  17.99
2458684.169444  2019-07-19T16:04:00    54.70833  198.654   21.494  1.028753  0.608321   71.572   73.824  17.99
2458684.211111  2019-07-19T17:04:00    54.75000  198.661   21.494  1.028566  0.608665   71.577   73.795  17.99
2458684.252778  2019-07-19T18:04:00    54.79167  198.667   21.494  1.028379  0.609009   71.583   73.765  17.99
2458684.294444  2019-07-19T19:04:00    54.83333  198.674   21.494  1.028191  0.609352   71.588   73.736  17.99
2458684.336111  2019-07-19T20:04:00    54.87500  198.681   21.494  1.028003  0.609696   71.594   73.707  17.99
2458684.377778  2019-07-19T21:04:00    54.91667  198.687   21.493  1.027814  0.610038   71.599   73.678  17.99
2458684.419444  2019-07-19T22:04:00    54.95833  198.694   21.493  1.027626  0.610381   71.605   73.649  18.00
2458684.461111  2019-07-19T23:04:00    55.00000  198.700   21.493  1.027437  0.610723   71.610   73.620  18.00
2458684.502778  2019-07-20T00:04:00    55.04167  198.706   21.493  1.027247  0.611065   71.616   73.590  18.00
2458684.544444  2019-07-20T01:04:00    55.08333  198.713   21.493  1.027058  0.611407   71.621   73.561  18.00
2458684.586111  2019-07-20T02:04:00    55.12500  198.719   21.493  1.026867  0.611748   71.627   73.532  18.00
2458684.627778  2019-07-20T03:04:00    55.16667  198.726   21.493  1.026677  0.612089   71.632   73.503  18.00
2458684.669444  2019-07-20T04:04:00    55.20833  198.732   21.492  1.026486  0.612430   71.638   73.474  18.00
2458684.711111  2019-07-20T05:04:00    55.25000  198.739   21.492  1.026295  0.612771   71.643   73.445  18.00
2458684.752778  2019-07-20T06:04:00    55.29167  198.745   21.492  1.026104  0.613111   71.649   73.415  18.00
2458684.794444  2019-07-20T07:04:00    55.33333  198.752   21.492  1.025912  0.613451   71.654   73.386  18.00
2458684.836111  2019-07-20T08:04:00    55.37500  198.758   21.492  1.025720  0.613791   71.660   73.357  18.00
2458684.877778  2019-07-20T09:04:00    55.41667  198.765   21.492  1.025528  0.614130   71.666   73.328  18.01
